branch_id,category,total_revenue,transaction_count,avg_revenue_per_transaction,avg_price,avg_qty,latitude,longitude,district,peak_month,first_sale_date,last_sale_date,monthly_revenue,operational_days,daily_revenue,transactions_per_day,competitor_count,nearby_avg_revenue,district_avg_revenue,district_median_revenue,district_branch_count,district_avg_competition,district_encoded,category_encoded
5110,Non-Food Items/ Event,106206564.4,182,583552.5516483517,71100.4087912088,2.5934065934065935,-6.22546758,106.85241985,Tebet,3,2024-01-02,2024-03-31,35921420.22595556,90,1180072.937777778,2.022222222222222,7,4491229254.728681,2891856590.3908925,48860803.11988889,250,8.348,8,10
5110,Seafood,122795155.2,192,639558.1,133515.58958333332,2.125,-6.22546758,106.85241985,Tebet,3,2024-01-02,2024-03-31,41532050.26986667,90,1364390.6133333333,2.1333333333333333,4,298003821.0289565,2891856590.3908925,48860803.11988889,250,8.348,8,11
5110,Set Meals and Combos,606916.6,6,101152.76666666666,101152.76666666666,1.0,-6.22546758,106.85241985,Tebet,3,2024-03-20,2024-03-31,205272.68115555556,12,50576.38333333333,0.5,6,2623670716.6711826,2891856590.3908925,48860803.11988889,250,8.348,8,12
5110,Steaks and BBQ,66838845.2,242,276193.5752066116,76029.82892561985,1.8925619834710743,-6.22546758,106.85241985,Tebet,3,2024-01-03,2024-03-31,22606382.754311115,89,750998.2606741573,2.7191011235955056,7,9167765270.688864,2891856590.3908925,48860803.11988889,250,8.348,8,14
5110,Tea and Beverages,4254904704.6,658,6466420.523708207,384514.2346200608,6.325227963525836,-6.22546758,106.85241985,Tebet,3,2024-01-02,2024-03-31,1439103324.5336,90,47276718.94,7.311111111111111,8,7859120585.542273,2891856590.3908925,48860803.11988889,250,8.348,8,15
5110,Thai Food,1417266802.6,832,1703445.676201923,213639.93533653844,3.4663461538461537,-6.22546758,106.85241985,Tebet,3,2024-01-02,2024-03-31,479351127.4571555,90,15747408.917777777,9.244444444444444,5,98786617.72898445,2891856590.3908925,48860803.11988889,250,8.348,8,16
5122,Alcoholic Beverages,16206454.0,51,317773.60784313723,101008.90196078431,1.8627450980392157,-6.243099,106.783825,Kebayoran Lama,1,2024-01-03,2024-03-30,5481382.886222223,88,184164.25,0.5795454545454546,10,1267182098.4761822,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,0
5122,Chinese Food,169070.0,2,84535.0,50721.0,1.5,-6.243099,106.783825,Kebayoran Lama,1,2024-01-11,2024-01-14,57183.23111111111,4,42267.5,0.5,5,598003941.9288362,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,4
5122,Comfort Food,13068682.0,28,466738.64285714284,93951.78571428571,2.892857142857143,-6.243099,106.783825,Kebayoran Lama,1,2024-01-08,2024-03-27,4420118.667555556,80,163358.525,0.35,9,584451731.9075584,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,6
5122,Japanese Food,34792986514.0,565,61580507.10442478,1887758.5557522124,8.08849557522124,-6.243099,106.783825,Kebayoran Lama,1,2024-01-01,2024-03-31,11767761216.51289,91,382340511.14285713,6.208791208791209,10,3530340243.676509,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,9
5122,Non-Food Items/ Event,8557740.0,64,133714.6875,36180.3125,2.5625,-6.243099,106.783825,Kebayoran Lama,1,2024-01-01,2024-03-31,2894417.84,91,94041.0989010989,0.7032967032967034,13,224625542.25230402,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,10
5122,Seafood,408100.0,7,58300.0,48638.857142857145,1.1428571428571428,-6.243099,106.783825,Kebayoran Lama,1,2024-01-09,2024-03-01,138028.48888888888,53,7700.0,0.1320754716981132,9,177651565.02152687,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,11
5122,Set Meals and Combos,87597015647.57,1028,85211104.71553503,2995287.592791829,10.176070038910506,-6.243099,106.783825,Kebayoran Lama,3,2024-01-01,2024-03-31,29627257292.3559,91,962604567.5557144,11.296703296703297,10,1456480700.1770847,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,12
5122,Steaks and BBQ,154721886.0,181,854817.0497237568,152774.92817679557,2.56353591160221,-6.243099,106.783825,Kebayoran Lama,1,2024-01-01,2024-03-30,52330380.10933334,90,1719132.0666666667,2.011111111111111,8,10912246789.417402,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,14
5122,Tea and Beverages,4233482.0,61,69401.34426229508,33121.54098360656,1.540983606557377,-6.243099,106.783825,Kebayoran Lama,2,2024-01-01,2024-03-31,1431857.6897777778,91,46521.78021978022,0.6703296703296703,17,3512025207.2854314,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,15
5122,Thai Food,1862520.0,24,77605.0,52580.0,1.2916666666666667,-6.243099,106.783825,Kebayoran Lama,2,2024-01-01,2024-03-30,629945.6533333333,90,20694.666666666668,0.26666666666666666,5,3416708581.620961,1103857680.9438338,23922442.821591113,315,8.238095238095237,3,16
5123,Alcoholic Beverages,126849954.0,203,624876.6206896552,131773.1724137931,2.413793103448276,-6.224891,106.809784,Kebayoran Baru,1,2024-01-01,2024-03-29,42903473.33066667,89,1425280.3820224719,2.2808988764044944,12,4993635523.364415,6988304894.122244,173600655.97777778,487,9.043121149897331,2,0
5123,Comfort Food,21646702.0,98,220884.7142857143,69471.28571428571,2.142857142857143,-6.224891,106.809784,Kebayoran Baru,1,2024-01-09,2024-03-07,7321395.654222222,59,366893.25423728814,1.6610169491525424,10,5149276196.014328,6988304894.122244,173600655.97777778,487,9.043121149897331,2,6
5123,Japanese Food,475308903524.0,4942,96177438.99716714,2852680.212464589,10.355524079320114,-6.224891,106.809784,Kebayoran Baru,1,2024-01-01,2024-03-31,160760033591.8951,91,5223174764.0,54.30769230769231,12,5352273404.698377,6988304894.122244,173600655.97777778,487,9.043121149897331,2,9
5123,Non-Food Items/ Event,46222820.0,644,71774.56521739131,25696.739130434784,2.239130434782609,-6.224891,106.809784,Kebayoran Baru,3,2024-01-01,2024-03-30,15633584.897777779,90,513586.8888888889,7.155555555555556,14,1519885408.9437144,6988304894.122244,173600655.97777778,487,9.043121149897331,2,10
5123,Seafood,4317698.0,56,77101.75,62818.25,1.125,-6.224891,106.809784,Kebayoran Baru,1,2024-01-01,2024-03-29,1460341.4124444444,89,48513.4606741573,0.6292134831460674,9,3090592643.6727633,6988304894.122244,173600655.97777778,487,9.043121149897331,2,11
5123,Set Meals and Combos,740758763751.16,5999,123480374.02086349,4088587.0370595097,12.71411901983664,-6.224891,106.809784,Kebayoran Baru,3,2024-01-01,2024-03-31,250541075206.50348,91,8140206195.067693,65.92307692307692,10,1509441131.959735,6988304894.122244,173600655.97777778,487,9.043121149897331,2,12
5123,Steaks and BBQ,384017480.0,917,418775.87786259543,118969.95419847328,2.2595419847328246,-6.224891,106.809784,Kebayoran Baru,1,2024-01-03,2024-03-28,129883245.45777778,86,4465319.534883721,10.662790697674419,9,9707363071.209248,6988304894.122244,173600655.97777778,487,9.043121149897331,2,14
5123,Tea and Beverages,60236946.0,518,116287.54054054055,35802.02702702703,2.108108108108108,-6.224891,106.809784,Kebayoran Baru,1,2024-01-01,2024-03-30,20373473.736,90,669299.4,5.7555555555555555,14,24951406489.323856,6988304894.122244,173600655.97777778,487,9.043121149897331,2,15
5123,Thai Food,3349500.0,35,95700.0,71500.0,1.2,-6.224891,106.809784,Kebayoran Baru,1,2024-01-01,2024-03-02,1132875.3333333333,62,54024.1935483871,0.5645161290322581,9,9873044913.541536,6988304894.122244,173600655.97777778,487,9.043121149897331,2,16
5124,Alcoholic Beverages,73810000.0,108,683425.925925926,143611.11111111112,2.611111111111111,-6.223986,106.843102,Tebet,3,2024-01-01,2024-03-31,24964182.222222224,91,811098.901098901,1.1868131868131868,13,805977365.3870256,2891856590.3908925,48860803.11988889,250,8.348,8,0
5124,Comfort Food,137588.0,8,17198.5,17198.5,1.0,-6.223986,106.843102,Tebet,1,2024-01-19,2024-02-26,46535.319111111115,39,3527.897435897436,0.20512820512820512,10,520134378.9625534,2891856590.3908925,48860803.11988889,250,8.348,8,6
5124,Japanese Food,107306514524.0,1374,78097899.94468704,2141654.3988355165,8.67976710334789,-6.223986,106.843102,Tebet,2,2024-01-01,2024-03-31,36293447801.22845,91,1179192467.2967033,15.098901098901099,11,19422540931.37952,2891856590.3908925,48860803.11988889,250,8.348,8,9
5124,Non-Food Items/ Event,14522040.0,246,59032.68292682927,18203.414634146342,2.6178861788617884,-6.223986,106.843102,Tebet,1,2024-01-01,2024-03-31,4911676.640000001,91,159582.85714285713,2.7032967032967035,15,2248351801.503885,2891856590.3908925,48860803.11988889,250,8.348,8,10
5124,Seafood,296164.0,6,49360.666666666664,49360.666666666664,1.0,-6.223986,106.843102,Tebet,1,2024-01-10,2024-03-04,100169.24622222222,55,5384.8,0.10909090909090909,8,407461314.88489276,2891856590.3908925,48860803.11988889,250,8.348,8,11
5124,Set Meals and Combos,28072060498.9,396,70889041.66388889,2086301.6272222223,9.54040404040404,-6.223986,106.843102,Tebet,3,2024-01-07,2024-03-31,9494594684.294622,85,330259535.2811765,4.658823529411765,11,663142800.2763329,2891856590.3908925,48860803.11988889,250,8.348,8,12
5124,Steaks and BBQ,91485108.0,236,387648.76271186443,117196.79661016949,2.364406779661017,-6.223986,106.843102,Tebet,1,2024-01-01,2024-03-31,30942296.528,91,1005330.8571428572,2.5934065934065935,12,8112213323.678124,2891856590.3908925,48860803.11988889,250,8.348,8,14
5124,Tea and Beverages,8061768.0,140,57584.05714285714,27368.0,1.7571428571428571,-6.223986,106.843102,Tebet,3,2024-01-01,2024-03-31,2726669.088,91,88590.85714285714,1.5384615384615385,16,16066109018.251131,2891856590.3908925,48860803.11988889,250,8.348,8,15
5124,Thai Food,1745920.0,44,39680.0,24840.0,1.4545454545454546,-6.223986,106.843102,Tebet,2,2024-01-01,2024-03-25,590508.9422222222,85,20540.235294117647,0.5176470588235295,9,2476216778.8630223,2891856590.3908925,48860803.11988889,250,8.348,8,16
5204,Alcoholic Beverages,1658800.0,12,138233.33333333334,81033.33333333333,1.4166666666666667,-6.27181365,106.84100801,Pasar Minggu,3,2024-03-06,2024-03-29,561043.0222222223,24,69116.66666666667,0.5,1,853999104.2222222,106978943.89547437,12327475.471787468,115,1.2695652173913043,6,0
5204,Bakery and Pastries,20248800.0,184,110047.82608695653,51293.47826086957,1.5217391304347827,-6.27181365,106.84100801,Pasar Minggu,1,2024-01-01,2024-03-31,6848594.133333334,91,222514.2857142857,2.021978021978022,1,99978996.22222222,106978943.89547437,12327475.471787468,115,1.2695652173913043,6,1
5204,Breakfast and Egg Dishes,3203200.0,22,145600.0,100360.0,1.2727272727272727,-6.27181365,106.84100801,Pasar Minggu,1,2024-01-03,2024-03-30,1083393.4222222222,88,36400.0,0.25,2,1508819141.777778,106978943.89547437,12327475.471787468,115,1.2695652173913043,6,2
5204,Cakes and Desserts,343200.0,2,171600.0,171600.0,1.0,-6.27181365,106.84100801,Pasar Minggu,2,2024-02-05,2024-03-16,116077.86666666667,41,8370.731707317073,0.04878048780487805,1,315714970.7777778,106978943.89547437,12327475.471787468,115,1.2695652173913043,6,3
5204,Coffee,536146468.0,558,960835.9641577061,141370.75985663082,3.247311827956989,-6.27181365,106.84100801,Pasar Minggu,1,2024-01-01,2024-03-31,181336649.84355557,91,5891719.428571428,6.131868131868132,1,48856.200000000004,106978943.89547437,12327475.471787468,115,1.2695652173913043,6,5
5204,Comfort Food,234481276.0,205,1143811.1024390245,175420.26341463416,2.8829268292682926,-6.27181365,106.84100801,Pasar Minggu,1,2024-01-01,2024-03-31,79306778.23822223,91,2576717.318681319,2.2527472527472527,2,77892491.70022222,106978943.89547437,12327475.471787468,115,1.2695652173913043,6,6
5204,Fried Food,3196336.0,13,245872.0,178816.0,1.2307692307692308,-6.27181365,106.84100801,Pasar Minggu,1,2024-01-02,2024-03-08,1081071.864888889,67,47706.50746268657,0.19402985074626866,1,24263044.173333336,106978943.89547437,12327475.471787468,115,1.2695652173913043,6,7
5204,Japanese Food,60597680.0,60,1009961.3333333334,123742.66666666667,2.4166666666666665,-6.27181365,106.84100801,Pasar Minggu,3,2024-01-03,2024-03-31,20495481.99111111,89,680872.8089887641,0.6741573033707865,0,0.0,106978943.89547437,12327475.471787468,115,1.2695652173913043,6,9
5204,Non-Food Items/ Event,686400.0,1,686400.0,343200.0,2.0,-6.27181365,106.84100801,Pasar Minggu,2,2024-02-26,2024-02-26,232155.73333333334,1,686400.0,1.0,2,228839819.5777778,106978943.89547437,12327475.471787468,115,1.2695652173913043,6,10
5204,Seafood,101814856.0,119,855587.025210084,195604.7731092437,1.949579831932773,-6.27181365,106.84100801,Pasar Minggu,3,2024-01-01,2024-03-31,34436046.851555556,91,1118844.5714285714,1.3076923076923077,1,6815600.555555556,106978943.89547437,12327475.471787468,115,1.2695652173913043,6,11
5204,Snacks and Appetizers,5860712.0,26,225412.0,88924.0,1.6538461538461537,-6.27181365,106.84100801,Pasar Minggu,3,2024-01-04,2024-03-31,1982223.0364444444,88,66599.0,0.29545454545454547,1,32617795.97777778,106978943.89547437,12327475.471787468,115,1.2695652173913043,6,13
5204,Steaks and BBQ,119240264.0,149,800270.2281879195,220254.55033557047,2.1677852348993287,-6.27181365,106.84100801,Pasar Minggu,1,2024-01-01,2024-03-31,40329707.068444446,91,1310332.5714285714,1.6373626373626373,2,11870805.177777778,106978943.89547437,12327475.471787468,115,1.2695652173913043,6,14
5204,Tea and Beverages,1029990658.0,1526,674961.1127129751,116753.41808650065,2.8355176933158583,-6.27181365,106.84100801,Pasar Minggu,1,2024-01-01,2024-03-31,348365729.2168889,91,11318578.65934066,16.76923076923077,2,188506144.82444444,106978943.89547437,12327475.471787468,115,1.2695652173913043,6,15
5204,Thai Food,3792360.0,28,135441.42857142858,68517.42857142857,1.5357142857142858,-6.27181365,106.84100801,Pasar Minggu,2,2024-01-01,2024-03-31,1282660.4266666668,91,41674.28571428572,0.3076923076923077,2,688109071.2157778,106978943.89547437,12327475.471787468,115,1.2695652173913043,6,16
5208,Alcoholic Beverages,347675860.0,252,1379666.111111111,1110689.2222222222,1.3611111111111112,-6.23846355,106.8150966,Kebayoran Baru,3,2024-02-08,2024-03-31,117591701.98222223,53,6559921.886792453,4.754716981132075,6,140288702.96782967,6988304894.122244,173600655.97777778,487,9.043121149897331,2,0
5208,Cakes and Desserts,218975680.0,238,920065.8823529412,180788.23529411765,3.0588235294117645,-6.23846355,106.8150966,Kebayoran Baru,3,2024-02-08,2024-03-31,74062441.10222222,53,4131616.603773585,4.490566037735849,4,281434555.58476317,6988304894.122244,173600655.97777778,487,9.043121149897331,2,3
5208,Coffee,1681230754.0,1883,892846.9219330855,149984.9962825279,2.174721189591078,-6.23846355,106.8150966,Kebayoran Baru,3,2024-02-02,2024-03-31,568629601.6862222,59,28495436.508474577,31.915254237288135,8,4103234414.5043297,6988304894.122244,173600655.97777778,487,9.043121149897331,2,5
5208,Comfort Food,8042096706.0,3122,2575943.852017937,332930.50224215246,3.226457399103139,-6.23846355,106.8150966,Kebayoran Baru,3,2024-02-02,2024-03-31,2720015819.2293334,59,136306723.83050847,52.91525423728814,7,414107795.95785046,6988304894.122244,173600655.97777778,487,9.043121149897331,2,6
5208,Fried Food,383952086.0,749,512619.6074766355,136154.48598130842,2.1588785046728973,-6.23846355,106.8150966,Kebayoran Baru,3,2024-02-02,2024-03-31,129861127.75377779,59,6507662.474576271,12.694915254237289,5,244258266.16855088,6988304894.122244,173600655.97777778,487,9.043121149897331,2,7
5208,Indonesian Traditional Food,8600592.0,21,409552.0,269776.0,1.3333333333333333,-6.23846355,106.8150966,Kebayoran Baru,3,2024-03-11,2024-03-26,2908911.3386666668,16,537537.0,1.3125,3,44749541.834352374,6988304894.122244,173600655.97777778,487,9.043121149897331,2,8
5208,Japanese Food,3086860.0,28,110245.0,67205.0,1.5,-6.23846355,106.8150966,Kebayoran Baru,3,2024-02-21,2024-03-30,1044044.6488888889,39,79150.2564102564,0.717948717948718,4,3181361141.1918554,6988304894.122244,173600655.97777778,487,9.043121149897331,2,9
5208,Non-Food Items/ Event,32436320.0,147,220655.2380952381,60417.142857142855,2.4285714285714284,-6.23846355,106.8150966,Kebayoran Baru,2,2024-02-06,2024-03-28,10970684.231111111,52,623775.3846153846,2.826923076923077,7,283579962.921502,6988304894.122244,173600655.97777778,487,9.043121149897331,2,10
5208,Seafood,363984460.0,910,399982.92307692306,176946.26153846155,1.5384615384615385,-6.23846355,106.8150966,Kebayoran Baru,3,2024-02-02,2024-03-31,123107632.91555555,59,6169228.135593221,15.423728813559322,6,62123137.16691282,6988304894.122244,173600655.97777778,487,9.043121149897331,2,11
5208,Set Meals and Combos,74005355793.6,413,179189723.47118646,3301152.6508474573,19.915254237288135,-6.23846355,106.8150966,Kebayoran Baru,3,2024-02-06,2024-03-31,25030255892.8576,55,1345551923.5200002,7.509090909090909,7,992207183.761885,6988304894.122244,173600655.97777778,487,9.043121149897331,2,12
5208,Snacks and Appetizers,73756802.0,287,256992.34146341463,101546.78048780488,1.6341463414634145,-6.23846355,106.8150966,Kebayoran Baru,2,2024-02-06,2024-03-31,24946189.476444446,55,1341032.7636363637,5.218181818181818,6,37540438.528458826,6988304894.122244,173600655.97777778,487,9.043121149897331,2,13
5208,Steaks and BBQ,2642219720.0,1260,2096999.7777777778,388471.1,2.5555555555555554,-6.23846355,106.8150966,Kebayoran Baru,3,2024-02-02,2024-03-31,893657425.2977778,59,44783385.084745765,21.35593220338983,5,160430938.89167157,6988304894.122244,173600655.97777778,487,9.043121149897331,2,14
5208,Tea and Beverages,13243978706.0,5726,2312954.716381418,168102.4107579462,3.7921760391198043,-6.23846355,106.8150966,Kebayoran Baru,3,2024-02-02,2024-03-31,4479407909.007112,59,224474215.3559322,97.05084745762711,9,5237141346.966815,6988304894.122244,173600655.97777778,487,9.043121149897331,2,15
5208,Thai Food,302025360.0,448,674163.75,194812.625,2.0625,-6.23846355,106.8150966,Kebayoran Baru,3,2024-02-06,2024-03-31,102151688.42666666,55,5491370.181818182,8.145454545454545,7,605022526.0122067,6988304894.122244,173600655.97777778,487,9.043121149897331,2,16
5210,Alcoholic Beverages,26036780.0,21,1239846.6666666667,205993.33333333334,4.666666666666667,-6.27821257,106.80736525,Cilandak,1,2024-01-15,2024-01-23,8806217.59111111,9,2892975.5555555555,2.3333333333333335,6,5824450790.063362,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,0
5210,Coffee,10382064.0,28,370788.0,75790.0,2.75,-6.27821257,106.80736525,Cilandak,1,2024-01-02,2024-01-21,3511444.7573333336,20,519103.2,1.4,6,170477714.54621443,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,5
5210,Comfort Food,485100.0,28,17325.0,12375.0,1.25,-6.27821257,106.80736525,Cilandak,1,2024-01-25,2024-02-22,164071.6,29,16727.58620689655,0.9655172413793104,5,10225723492.332193,4255930260.995516,57731658.44444445,269,3.1561338289962824,0,6
